claim_id,x,y,cluster_id,macro_theme,color,dataset,model,variant,seed,text,customer_id,label,distance
claim_009_025,3.8106253913885624,4.187227146625168,clu_009,Mobility,#f39c35,gender,gpt_oss,demo,17,Synthetic claim 25 in cluster 9,9025,1,0.23641264312638707
claim_009_026,3.8143689085404904,3.616527391827713,clu_009,Mobility,#f39c35,gender,gpt_oss,demo,17,Synthetic claim 26 in cluster 9,9026,0,0.4427183457509298
claim_009_027,3.0487335093014876,3.8821504221220704,clu_009,Mobility,#f39c35,gender,gpt_oss,demo,17,Synthetic claim 27 in cluster 9,9027,1,0.38162976972591783
claim_009_028,3.4897122820191013,4.235922241483824,clu_009,Mobility,#f39c35,gender,gpt_oss,demo,17,Synthetic claim 28 in cluster 9,9028,0,0.34444718321875023
claim_009_029,3.7909533811708185,3.7078485615654113,clu_009,Mobility,#f39c35,gender,gpt_oss,demo,17,Synthetic claim 29 in cluster 9,9029,1,0.43779358711869604
claim_009_030,3.3388905740003625,5.224850768201802,clu_009,Mobility,#f39c35,gender,gpt_oss,demo,17,Synthetic claim 30 in cluster 9,9030,0,0.3305850856313517
claim_009_031,3.948503816002522,5.104256103158919,clu_009,Mobility,#f39c35,gender,gpt_oss,demo,17,Synthetic claim 31 in cluster 9,9031,1,0.04005562689626742
claim_009_032,2.8893098094766203,4.79438314903639,clu_009,Mobility,#f39c35,gender,gpt_oss,demo,17,Synthetic claim 32 in cluster 9,9032,0,0.3101969783935281
claim_009_033,4.3336708986766554,4.913201633021061,clu_009,Mobility,#f39c35,gender,gpt_oss,demo,17,Synthetic claim 33 in cluster 9,9033,1,0.3579354297568687
claim_009_034,2.817134711753766,4.9555211369871275,clu_009,Mobility,#f39c35,gender,gpt_oss,demo,17,Synthetic claim 34 in cluster 9,9034,0,0.3668040068290803
claim_009_035,3.781729548892619,4.078164350799321,clu_009,Mobility,#f39c35,gender,gpt_oss,demo,17,Synthetic claim 35 in cluster 9,9035,1,0.010838840514509002
claim_009_036,2.7602964301371467,4.722640444681015,clu_009,Mobility,#f39c35,gender,gpt_oss,demo,17,Synthetic claim 36 in cluster 9,9036,0,0.09346184385331764
claim_009_037,3.142247114627819,4.282520275624445,clu_009,Mobility,#f39c35,gender,gpt_oss,demo,17,Synthetic claim 37 in cluster 9,9037,1,0.10733289587826299
claim_009_038,3.7036771615934967,4.601754180777881,clu_009,Mobility,#f39c35,gender,gpt_oss,demo,17,Synthetic claim 38 in cluster 9,9038,0,0.3278051311371854
claim_009_039,3.9066242603210295,4.645464125259693,clu_009,Mobility,#f39c35,gender,gpt_oss,demo,17,Synthetic claim 39 in cluster 9,9039,1,0.1295538454424965
claim_009_040,4.245425132730512,4.816459514532042,clu_009,Mobility,#f39c35,gender,gpt_oss,demo,17,Synthetic claim 40 in cluster 9,9040,0,0.2679525808711012
claim_009_041,3.2840214358552666,4.26074990940553,clu_009,Mobility,#f39c35,gender,gpt_oss,demo,17,Synthetic claim 41 in cluster 9,9041,1,0.20413891166906817
claim_009_042,3.1020661121959874,4.942499323508254,clu_009,Mobility,#f39c35,gender,gpt_oss,demo,17,Synthetic claim 42 in cluster 9,9042,0,0.04682885843606806
claim_009_043,3.623034797691592,5.471469670214554,clu_009,Mobility,#f39c35,gender,gpt_oss,demo,17,Synthetic claim 43 in cluster 9,9043,1,0.06138543700485188
claim_009_044,3.8190311771464103,5.40770379726187,clu_009,Mobility,#f39c35,gender,gpt_oss,demo,17,Synthetic claim 44 in cluster 9,9044,0,0.08221510085157584
claim_009_045,3.3311777340955993,4.516076869276001,clu_009,Mobility,#f39c35,gender,gpt_oss,demo,17,Synthetic claim 45 in cluster 9,9045,1,0.4421350683786753
claim_010_000,9.201406068030611,4.854165498474842,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 0 in cluster 10,10000,0,0.3320650069088305
claim_010_001,10.238965305047296,4.571951288948035,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 1 in cluster 10,10001,1,0.30553187956501937
claim_010_002,10.189745023451204,4.852670215073666,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 2 in cluster 10,10002,0,0.029977180642382396
claim_010_003,9.047035709088773,4.16533806839584,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 3 in cluster 10,10003,1,0.28731655921294863
claim_010_004,8.766870563866872,5.286746227197064,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 4 in cluster 10,10004,0,0.05342248391855444
claim_010_005,9.529725638053765,4.753395876089526,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 5 in cluster 10,10005,1,0.38432226986890755
claim_010_006,9.023322123201403,4.268961321637791,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 6 in cluster 10,10006,0,0.23519830258096355
claim_010_007,8.270997812777466,4.115564984312568,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 7 in cluster 10,10007,1,0.13025911468138063
claim_010_008,8.644753624208406,4.324473190989098,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 8 in cluster 10,10008,0,0.018590995969381303
claim_010_009,7.853864763043454,4.236126588614627,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 9 in cluster 10,10009,1,0.21105578187012322
claim_010_010,9.391901195916935,4.986636412345582,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 10 in cluster 10,10010,0,0.0026790616865507823
claim_010_011,8.33097904642329,4.330252471767722,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 11 in cluster 10,10011,1,0.30851629009745457
claim_010_012,9.265797410983053,5.0856441942045105,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 12 in cluster 10,10012,0,0.08276108721486285
claim_010_013,10.19560056007937,4.820659854329599,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 13 in cluster 10,10013,1,0.22325075286053958
claim_010_014,9.04377561892154,4.001034337372063,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 14 in cluster 10,10014,0,0.4472249480161187
claim_010_015,9.2980104132295,4.3070816808615,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 15 in cluster 10,10015,1,0.2027423395044925
claim_010_016,7.995047538310446,5.245887977351329,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 16 in cluster 10,10016,0,0.36851872884628795
claim_010_017,9.288807431432634,4.308155384552219,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 17 in cluster 10,10017,1,0.3518982450323828
claim_010_018,9.880038395183936,4.225165637972992,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 18 in cluster 10,10018,0,0.2515912658576105
claim_010_019,8.304110577144984,4.010991305354357,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 19 in cluster 10,10019,1,0.1395888962718296
claim_010_020,9.333988472758636,5.544444921511755,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 20 in cluster 10,10020,0,0.04633665400799036
claim_010_021,9.434355860480999,4.65590206321399,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 21 in cluster 10,10021,1,0.1509495197496666
claim_010_022,9.10072312980192,4.183774452916012,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 22 in cluster 10,10022,0,0.14318270130558952
claim_010_023,9.263500334887494,4.887865518930784,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 23 in cluster 10,10023,1,0.2455493254673946
claim_010_024,9.401782040774878,4.57409030704859,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 24 in cluster 10,10024,0,0.04909223890404107
claim_010_025,9.45966161567634,5.286466642072172,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 25 in cluster 10,10025,1,0.25975256001333935
claim_010_026,9.424457435291778,4.529651387365978,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 26 in cluster 10,10026,0,0.43763141667801403
claim_010_027,9.855192191584898,4.825047884050784,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 27 in cluster 10,10027,1,0.08824185620023971
claim_010_028,9.14893125407698,4.390581187345273,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 28 in cluster 10,10028,0,0.1875168959660382
claim_010_029,9.41656785632843,4.878833024934991,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 29 in cluster 10,10029,1,0.13257457611531612
claim_010_030,9.846449917700115,5.262328682897263,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 30 in cluster 10,10030,0,0.015290953594106977
claim_010_031,8.942915660094812,4.605424478760798,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 31 in cluster 10,10031,1,0.1914443921853298
claim_010_032,9.164312234320429,5.058435283370486,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 32 in cluster 10,10032,0,0.10726423692746817
claim_010_033,8.718866482839102,4.665420033410713,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 33 in cluster 10,10033,1,0.38090980870086405
claim_010_034,9.216048421606365,4.200545490845938,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 34 in cluster 10,10034,0,0.20111078708101435
claim_010_035,9.181164573885766,4.441570806892981,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 35 in cluster 10,10035,1,0.008719315962630975
claim_010_036,9.562561453141921,4.387934507924381,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 36 in cluster 10,10036,0,0.005729163553283479
claim_010_037,9.514153906451934,4.248563570328703,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 37 in cluster 10,10037,1,0.11371064245816685
claim_010_038,9.027989188739582,4.551236054760837,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 38 in cluster 10,10038,0,0.3038008494147805
claim_010_039,9.79868658529181,4.7356432873688785,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 39 in cluster 10,10039,1,0.14550455843400023
claim_010_040,8.71284316776229,4.946861149034672,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 40 in cluster 10,10040,0,0.3770514210239597
claim_010_041,8.976936631978056,5.27046844568287,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 41 in cluster 10,10041,1,0.3173570494877006
claim_010_042,10.02275824281838,5.294894334376865,clu_010,Digital services,#4f86c6,age,qwen,demo,101,Synthetic claim 42 in cluster 10,10042,0,0.10706503147309065
claim_011_000,14.001544868065542,4.587652313832182,clu_011,Cashflow,#af7ac5,rosbank,gpt_oss,demo,947,Synthetic claim 0 in cluster 11,11000,0,0.2250436386898391
claim_011_001,12.445747934909999,3.208670354515637,clu_011,Cashflow,#af7ac5,rosbank,gpt_oss,demo,947,Synthetic claim 1 in cluster 11,11001,1,0.37536130341857143
claim_011_002,12.318287317969604,3.4327321567501112,clu_011,Cashflow,#af7ac5,rosbank,gpt_oss,demo,947,Synthetic claim 2 in cluster 11,11002,0,0.4118760659789746
claim_011_003,12.490737937043766,3.545767646942513,clu_011,Cashflow,#af7ac5,rosbank,gpt_oss,demo,947,Synthetic claim 3 in cluster 11,11003,1,0.053360553528302095
claim_011_004,12.13441878600261,3.9015760197340046,clu_011,Cashflow,#af7ac5,rosbank,gpt_oss,demo,947,Synthetic claim 4 in cluster 11,11004,0,0.008838358214555465
claim_011_005,12.993361030712608,3.870679479397591,clu_011,Cashflow,#af7ac5,rosbank,gpt_oss,demo,947,Synthetic claim 5 in cluster 11,11005,1,0.4099709450058443
claim_011_006,12.579302657591231,3.7227653250087536,clu_011,Cashflow,#af7ac5,rosbank,gpt_oss,demo,947,Synthetic claim 6 in cluster 11,11006,0,0.06115000638145034
claim_011_007,13.419028628944801,3.1613237325510246,clu_011,Cashflow,#af7ac5,rosbank,gpt_oss,demo,947,Synthetic claim 7 in cluster 11,11007,1,0.21186072994493765
claim_011_008,14.021330715249976,3.6026736311700547,clu_011,Cashflow,#af7ac5,rosbank,gpt_oss,demo,947,Synthetic claim 8 in cluster 11,11008,0,0.12664023714832703
claim_011_009,12.780868385286325,3.649773080246428,clu_011,Cashflow,#af7ac5,rosbank,gpt_oss,demo,947,Synthetic claim 9 in cluster 11,11009,1,0.1697185134690834
claim_011_010,12.624853315850249,3.889099502685151,clu_011,Cashflow,#af7ac5,rosbank,gpt_oss,demo,947,Synthetic claim 10 in cluster 11,11010,0,0.04655495074372288
claim_011_011,13.296126173637077,4.084568695031665,clu_011,Cashflow,#af7ac5,rosbank,gpt_oss,demo,947,Synthetic claim 11 in cluster 11,11011,1,0.4416527573241755
claim_011_012,13.033880081282078,3.678719017019152,clu_011,Cashflow,#af7ac5,rosbank,gpt_oss,demo,947,Synthetic claim 12 in cluster 11,11012,0,0.08456798412118131
claim_011_013,13.23129728911078,3.6425413658535413,clu_011,Cashflow,#af7ac5,rosbank,gpt_oss,demo,947,Synthetic claim 13 in cluster 11,11013,1,0.3724881701252672
claim_011_014,12.490431764766385,3.0922717173492207,clu_011,Cashflow,#af7ac5,rosbank,gpt_oss,demo,947,Synthetic claim 14 in cluster 11,11014,0,0.30442080448522935
claim_011_015,12.111926192797412,3.665207532292533,clu_011,Cashflow,#af7ac5,rosbank,gpt_oss,demo,947,Synthetic claim 15 in cluster 11,11015,1,0.037124524877705005
claim_011_016,12.25537583878687,3.822439849802886,clu_011,Cashflow,#af7ac5,rosbank,gpt_oss,demo,947,Synthetic claim 16 in cluster 11,11016,0,0.13625736240743438
claim_011_017,13.731964877756756,3.2410050970685234,clu_011,Cashflow,#af7ac5,rosbank,gpt_oss,demo,947,Synthetic claim 17 in cluster 11,11017,1,0.1831421902692346
claim_011_018,12.667373011052753,3.2235372197146694,clu_011,Cashflow,#af7ac5,rosbank,gpt_oss,demo,947,Synthetic claim 18 in cluster 11,11018,0,0.14962196844834386
claim_011_019,13.55184424150189,4.393309902403466,clu_011,Cashflow,#af7ac5,rosbank,gpt_oss,demo,947,Synthetic claim 19 in cluster 11,11019,1,0.04501367353488954
claim_011_020,12.370301156643421,3.6417293592218107,clu_011,Cashflow,#af7ac5,rosbank,gpt_oss,demo,947,Synthetic claim 20 in cluster 11,11020,0,0.20685641145865793
claim_011_021,13.787616657515455,3.489344342046838,clu_011,Cashflow,#af7ac5,rosbank,gpt_oss,demo,947,Synthetic claim 21 in cluster 11,11021,1,0.052064946301038834
claim_011_022,12.778521093553136,3.212289197550435,clu_011,Cashflow,#af7ac5,rosbank,gpt_oss,demo,947,Synthetic claim 22 in cluster 11,11022,0,0.1181806427236962
claim_011_023,13.630056459659604,4.158553096410795,clu_011,Cashflow,#af7ac5,rosbank,gpt_oss,demo,947,Synthetic claim 23 in cluster 11,11023,1,0.40039678592907196
claim_011_024,13.280795019177148,3.84623067773988,clu_011,Cashflow,#af7ac5,rosbank,gpt_oss,demo,947,Synthetic claim 24 in cluster 11,11024,0,0.29341445910930436
claim_011_025,13.509809433885424,4.423199057884396,clu_011,Cashflow,#af7ac5,rosbank,gpt_oss,demo,947,Synthetic claim 25 in cluster 11,11025,1,0.20238413920277554
claim_011_026,13.789084509665416,4.013719440402014,clu_011,Cashflow,#af7ac5,rosbank,gpt_oss,demo,947,Synthetic claim 26 in cluster 11,11026,0,0.03147969034762681
claim_011_027,13.799316726578187,5.1416361704810525,clu_011,Cashflow,#af7ac5,rosbank,gpt_oss,demo,947,Synthetic claim 27 in cluster 11,11027,1,0.28387193033035724
claim_012_000,1.5061933710851065,5.7468958078978645,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 0 in cluster 12,12000,0,0.4417288675926067
claim_012_001,0.08944491770643499,5.73734602129536,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 1 in cluster 12,12001,1,0.2432038992969097
claim_012_002,-0.05140932601274381,5.73339378909365,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 2 in cluster 12,12002,0,0.3724861448503306
claim_012_003,0.1775381578481635,5.201069626320783,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 3 in cluster 12,12003,1,0.4382370347581132
claim_012_004,0.39742791294333957,5.176977394995228,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 4 in cluster 12,12004,0,0.07022133171529968
claim_012_005,0.14996350708342057,6.0133202019461125,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 5 in cluster 12,12005,1,0.2912933523488497
claim_012_006,0.4934320321501757,4.956821680438085,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 6 in cluster 12,12006,0,0.3112638393287566
claim_012_007,1.0597415843906752,5.622659816573022,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 7 in cluster 12,12007,1,0.1855636338712091
claim_012_008,-0.4755797757511542,5.391164795059252,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 8 in cluster 12,12008,0,0.0958834220235681
claim_012_009,0.022780280214943285,5.756854465047013,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 9 in cluster 12,12009,1,0.17874733593135345
claim_012_010,-0.33704231416209685,6.669588805588941,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 10 in cluster 12,12010,0,0.11705151648124441
claim_012_011,0.1064000750638146,5.72702914543823,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 11 in cluster 12,12011,1,0.0013019322659394762
claim_012_012,1.468663135718408,5.715521495409224,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 12 in cluster 12,12012,0,0.4169491769358233
claim_012_013,0.27632492164735556,6.260973945322801,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 13 in cluster 12,12013,1,0.1627636376081981
claim_012_014,0.16639864240513536,5.076236357527879,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 14 in cluster 12,12014,0,0.3017833178982965
claim_012_015,-0.9303682868535943,5.615078050550059,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 15 in cluster 12,12015,1,0.3254853376325428
claim_012_016,0.2503820676544714,5.199908782282645,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 16 in cluster 12,12016,0,0.22134992433399597
claim_012_017,0.5788770819241724,5.169948627643708,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 17 in cluster 12,12017,1,0.11031271034790595
claim_012_018,-0.4762286140960591,6.011652617471281,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 18 in cluster 12,12018,0,0.350586648790423
claim_012_019,0.49451564497106804,5.588632752691428,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 19 in cluster 12,12019,1,0.017666180232875202
claim_012_020,-0.2211929227824105,6.228705050728194,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 20 in cluster 12,12020,0,0.4079037828736276
claim_012_021,0.06859616380411107,5.7165734031047695,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 21 in cluster 12,12021,1,0.42200031844932245
claim_012_022,0.05074017818447869,5.36260386225329,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 22 in cluster 12,12022,0,0.009123725278013611
claim_012_023,1.4348498027200098,4.736630429633361,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 23 in cluster 12,12023,1,0.3146552785728758
claim_012_024,0.25530786373030623,5.104874838337798,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 24 in cluster 12,12024,0,0.21841682316876965
claim_012_025,-0.24574076828352429,5.025989008787338,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 25 in cluster 12,12025,1,0.18494104890122992
claim_012_026,0.27746015110082123,5.638229520555642,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 26 in cluster 12,12026,0,0.21209305639684892
claim_012_027,-0.6311226393671551,6.310576877832679,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 27 in cluster 12,12027,1,0.4372260549836959
claim_012_028,-0.27631648973417033,6.17536732375092,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 28 in cluster 12,12028,0,0.3211723510414019
claim_012_029,0.08335505462871579,6.013556854258643,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 29 in cluster 12,12029,1,0.3832369347559794
claim_012_030,0.4647337419714397,5.330133861575063,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 30 in cluster 12,12030,0,0.38171723962530535
claim_012_031,-0.18717343928157607,5.685309184987502,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 31 in cluster 12,12031,1,0.06341137801258763
claim_012_032,-0.0620005028608393,5.781666815575225,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 32 in cluster 12,12032,0,0.18724482385917485
claim_012_033,-0.6883481260557813,5.40244347673741,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 33 in cluster 12,12033,1,0.05922640914169868
claim_012_034,0.46114910848354573,5.476472920209089,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 34 in cluster 12,12034,0,0.2833563882017344
claim_012_035,-0.4459623505459682,5.349061860258308,clu_012,Everyday spending,#58b368,gender,qwen,demo,17,Synthetic claim 35 in cluster 12,12035,1,0.24987488033901548
claim_013_000,3.830106838536843,6.051361926576756,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 0 in cluster 13,13000,0,0.242519930243639
claim_013_001,4.43175469762718,5.82349857497598,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 1 in cluster 13,13001,1,0.3389829174215813
claim_013_002,4.27768375236333,5.667779840332262,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 2 in cluster 13,13002,0,0.179330095382152
claim_013_003,3.572839168707395,5.953536630192376,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 3 in cluster 13,13003,1,0.17871927346873306
claim_013_004,4.539134677613079,5.810191510613806,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 4 in cluster 13,13004,0,0.40602643402304445
claim_013_005,4.531353074976185,6.332009792710384,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 5 in cluster 13,13005,1,0.3700601839407214
claim_013_006,4.240741202642811,5.42836257872037,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 6 in cluster 13,13006,0,0.03965070248337384
claim_013_007,4.316419143404694,5.462651126117365,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 7 in cluster 13,13007,1,0.2920434432209699
claim_013_008,2.9975079213400755,5.952337038987631,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 8 in cluster 13,13008,0,0.3714194736259245
claim_013_009,4.036860850439141,4.889817287936712,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 9 in cluster 13,13009,1,0.1590894814903223
claim_013_010,4.6214047677449726,5.969553436560241,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 10 in cluster 13,13010,0,0.37480816465594824
claim_013_011,3.2443626443570444,6.149377454147892,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 11 in cluster 13,13011,1,0.10689808335051232
claim_013_012,4.121374467012027,5.201870140180417,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 12 in cluster 13,13012,0,0.20584908031535332
claim_013_013,3.409493957425874,5.818891911652615,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 13 in cluster 13,13013,1,0.41078212140813847
claim_013_014,3.437909092382227,5.905587306965456,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 14 in cluster 13,13014,0,0.3176203853644655
claim_013_015,3.7344704304949135,5.29064277207068,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 15 in cluster 13,13015,1,0.2875558195031618
claim_013_016,3.654914360623764,5.865547010011082,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 16 in cluster 13,13016,0,0.22678208051368032
claim_013_017,3.6174400825180384,6.13689132416599,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 17 in cluster 13,13017,1,0.0809919891313492
claim_013_018,3.7116791084288288,5.776853325457849,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 18 in cluster 13,13018,0,0.025356608430186278
claim_013_019,3.6348417749813846,5.6191064366308145,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 19 in cluster 13,13019,1,0.3322667226665727
claim_013_020,3.480752555073999,5.2355382969003905,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 20 in cluster 13,13020,0,0.16527396256280266
claim_013_021,3.5374259471781424,5.842760377323902,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 21 in cluster 13,13021,1,0.12179807726567222
claim_013_022,3.680165158531443,5.691784811358679,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 22 in cluster 13,13022,0,0.11083738898643182
claim_013_023,3.827194245292755,6.782306545752838,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 23 in cluster 13,13023,1,0.024590735911760104
claim_013_024,3.9120287479175944,5.674476630366871,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 24 in cluster 13,13024,0,0.07867706907984928
claim_013_025,3.2794893399559455,5.494409347585979,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 25 in cluster 13,13025,1,0.051735487076160255
claim_013_026,4.550518693121762,5.858691468115859,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 26 in cluster 13,13026,0,0.3675219879981171
claim_013_027,3.6904792680087537,6.519055213242008,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 27 in cluster 13,13027,1,0.25330994617911906
claim_013_028,4.397439433341626,5.55773644255477,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 28 in cluster 13,13028,0,0.09962175340624166
claim_013_029,3.8599688092403897,6.011664846829093,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 29 in cluster 13,13029,1,0.20709113083426867
claim_013_030,3.041524073671562,5.741461853619349,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 30 in cluster 13,13030,0,0.15781283599378265
claim_013_031,2.972199475945584,5.702462290080521,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 31 in cluster 13,13031,1,0.29195849409966373
claim_013_032,3.1605906339632597,6.272828421538372,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 32 in cluster 13,13032,0,0.11736759122463876
claim_013_033,3.030768459311653,5.508012090285155,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 33 in cluster 13,13033,1,0.26163167626060774
claim_013_034,4.7339726815535075,5.718657181694337,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 34 in cluster 13,13034,0,0.15419227876046462
claim_013_035,4.542132054236086,6.000429668690765,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 35 in cluster 13,13035,1,0.33632379882881963
